Unnamed: 0,label,MainText,sms,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
4152.0,ham,"k, might come tonight class let early",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6102.0,phishing,well fargo bank: account blocked due suspicious fraud attempts. click https://oasioa.cf/wellsfargo.com/?restore reactivate account.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277.0,ham,"yo trip got postponed, still stocked up?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788.0,phishing,no. 1 nokia tone 4 ur mob every week! txt nok 87021. 1st tone free ! get txtin tell ur friends.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797.0,phishing,"urgent! mobile 07808726822 awarded £2,000 bonus caller prize 02/09/03! 2nd attempt contact you! call 0871-872-9758 box95qu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302.0,ham,project pa. come.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677.0,ham,see forwarding message proof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0,ham,"k i'm ready, &lt;#&gt; ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539.0,phishing,"delivery service: provide correct delivery address avoid delay receiving good due incomplete door number. replying ok, reconfirm address http://usedps.com/go/tracking/q11u3 please update timely.open link browser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612.0,ham,i'm meeting darren...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017.0,phishing,win urgent! mobile number awarded £2000 prize guaranteed call 09061790121 land line. claim 3030 valid 12hrs 150ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627.0,ham,hurry home. soup done!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280.0,ham,though shd go n fun bar town something – sound ok?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170.0,ham,badrith chennai:)i surely pick us:)no competition him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459.0,ham,thought bout it... || drink tap & spile seven. || pub gas st broad st canal. || ok?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872.0,ham,dad get back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717.0,phishing,http://wqxr2bunaejentqhlumkyi.media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687.0,ham,,m reaching another 2 stops.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289.0,ham,"i've got &lt;#&gt; , way could pick up?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219.0,ham,oh k:)after placement ah?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530.0,ham,well..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122.0,ham,alright. i'm out--have good night!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6838.0,phishing,"hi dear, cv passed, please receive salary 2000taka per day. contact information: https://wa.me/8801909866268 pruitt group business account wa.me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794.0,ham,ok u take shopping u get paid =d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,ham,u guy never invite anywhere :(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951.0,ham,ok... thanx... gd nite 2 ü too...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878.0,ham,"i've called while. hoping l8r malaria know miss guys. miss ban big, pls give love especially. great day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802.0,phishing,"download many ringtones u like restrictions, 1000 2 choose. u even send 2 yr buddys. txt sir 80082 £3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566.0,ham,meeting u work. . . tel shall work tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641.0,ham,dun wear jean lor...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6036.0,phishing,click link upgrade well fargo account web:https://express.adobe.com/page/ikvuzszq2z1lj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881.0,phishing,specially selected receive 2000 pound award! call 08712402050 line close. cost 10ppm. 16+. t&cs apply. ag promo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967.0,ham,say &lt,#&gt, year old man money. i'm last &lt,#&gt, . still waiting check.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,ham,"piggy, r u awake? bet u're still sleeping. i'm going 4 lunch now...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.0,ham,"whatever want. know rule are. talk earlier week start happening, showing responsibility. yet, every week bend rule way? way? whatever. i'm tired thia argument every week. &lt;#&gt; movie doesnt inlude previews. still getting 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526.0,ham,that's u haf 2 keep busy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218.0,ham,come n pick ü up... come immediately aft ur lesson...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177.0,ham,love ass! enjoy doggy style? :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872.0,phishing,last chance 2 claim ur £250 worth discount vouchers-text yes 85022 now!savamob-member offer mobile c 08717898036. £3.00 sub. 16 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271.0,ham,"born, god said, oh no! another idiot. born, god said, oh no! competition. knew, one day two become freinds forever!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736.0,phishing,848.77 michael tinyurl.com/y22vnsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835.0,ham,"sorry, i'll call later..busy ryt now..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.0,ham,"awesome, gonna soon later tonight?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693.0,ham,reverse cheating. mathematics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829.0,ham,alright took morphine. back yo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619.0,ham,stayin trouble stranger!!saw dave day hes sorted now!still bloke u gona get girl mr!ur mum still think get 2getha!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6034.0,phishing,from: netflix msg: netflix monthly payment unsuccesful account temporary locked. see complete detail attachment below. subscription-failed56756... additional medium content included. please check message detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689.0,ham,download clear movies. dvd copies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194.0,ham,love start attraction.i feel need every time around me.she first thing come thoughts.i would start day end her.she every time dream.love every breath name.my life happen around her.my life named her.i would cry her.will give happiness take sorrows.i ready fight anyone her.i love craziest thing her.love proove anyone girl beautiful lady whole planet.i always singing praise her.love start making chicken curry end makiing sambar.life beautiful then.will get every morning thank god day me.i would like say lot..will tell later..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464.0,ham,please tell car key purse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124.0,phishing,urgent! trying contact you. last weekend draw show £1000 prize guaranteed. call 09064012160. claim code k52. valid 12hrs only. 150ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317.0,phishing,2 min survey - 100 reward centurysever.com/2mbuxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414.0,ham,cthen thk shd b enuff.. still got conclusion n content pg n references.. i'll b da content pg n cover pg..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202.0,ham,whatsup there. r u sleeping?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.0,ham,"come round, .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261.0,ham,emailed yifeng part oredi.. ü get fr him..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870.0,phishing,"nationwide noticed debit card recently used 29-11-2016 15:04:43, apple online store 1267.00 gbp please urgently call fraud prevention 03303800231 int +443303800231. reply sm http://www.nationwide.co.uk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359.0,ham,talk g x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0,phishing,registered optin subscriber ur draw 4 £100 gift voucher entered receipt correct 80062 whats no1 bbc chart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091.0,ham,captain room:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286.0,phishing,hold paytm amount sometime complete paytm kyc paytm office ph 8927307655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881.0,ham,"moment day,has value-morning brings hope,afternoon brings faith,evening brings luv,night brings rest,wish u find today.good morning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,ham,keep seeing weird shit bein woah realising actually reasonable i'm oh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.0,ham,"fact cleaning show know i'm upset. priority constantly want do, need do.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356.0,ham,"common hearin r u? wat r u doing? ur day? let ask u something different. u smile today? not, now.... gud evng.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065.0,ham,today song dedicated day.. song u dedicate me?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136.0,ham,dont let studying stress out. l8r.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5805.0,ham,annoying it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437.0,ham,reach ten morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150.0,ham,"sorry battery died, yeah i'm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956.0,phishing,"[i.r.s] receive tax refund $573.00, cannot process due incomplete personal information. please confirm information link. https://irs.gov.secure-fundhub.com order expedite processing refund avoid potential delay penalties, please provide accurate personal information immediately ensure precise payment. deadline: november 30, 2023. thank cooperation! sincerely, [irs]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891.0,ham,"entered cabin pa said, '' happy b'day bos !!''. felt special. askd 4 lunch.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.0,ham,yup giving problem mayb i'll jus leave it...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320.0,ham,dunno close oredi not... ü v fan...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093.0,phishing,"valued customer, pleased advise following recent review mob no. awarded £1500 bonus prize, call 09066368470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692.0,phishing,wamma get laid?want real doggin location sent direct mobile? join uk largest dogging network. txt dog 69696 now!nyt. ec2a. 3lp £1.50/msg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863.0,phishing,guaranteed £1000 cash £2000 prize. claim yr prize call customer service representative 08714712379 10am-7pm cost 10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772.0,ham,no. yes please. swimming?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334.0,phishing,enjoy jamster videosound gold club credit 2 new videosounds+2 logos+musicnews! get fun jamster.co.uk! 16+only help? call: 09701213186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381.0,ham,"gettin bit arty collage mo, well tryin 2 ne way! got roast min lovely shall enjoy that!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379.0,ham,wat make people dearer de happiness dat u feel u meet pain u feel u miss dem!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968.0,ham,aiyar dun disturb u liao... thk u lot 2 aft ur cupboard come...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460.0,ham,u attend ur driving lesson many time wk n day?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616.0,ham,jus finished avatar nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117.0,ham,valentine game. . . send dis msg ur friends. .. 5 answer r someone really love u. ques- colour suit best?rply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542.0,ham,"love !!! know? feel it? make belly warm? wish does, love ... shall meet dreams, ahmad ... *adoring kiss*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857.0,ham,literally bed like &lt,#&gt, hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930.0,phishing,"[ i.r.s ] receive tax refund $573.00, cannot process due incomplete personal information. please confirm information link. https://irs.gov.secure-fundhub.com mission irs help american taxpayer understand meet tax obligation provide highest quality service.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487.0,phishing,verizon prize! go bit.ly/yourprize001 claim $500 amazon gift card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662.0,ham,nothing lor... bit bored too... dun u go home early 2 sleep today...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5865.0,ham,need detail online job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769.0,phishing,https://chat.whatsapp.com/kks50f3yp1u6lgbt9knkk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308.0,phishing,"dear customer,u've selected stay f1ve star hotel - t0day's draw! holiday valued inr 5,00,000.dial 7679046492 claim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713.0,ham,hungry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131.0,phishing,"hey babe, r to? i'm home alone, u want come by? text me:http://zvsjxy.com/4qacrgk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501.0,phishing,"mila, age23, blonde, new uk. look sex uk guys. u like fun me. text mtalk 69866.18 . help08718728876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229.0,phishing,"netflix reminder. frm:neftlix msg: process october netflix monthly payment, account temporary locked, kindly update billing information at: http://www.web.billing problem3868.b3k5h.com regain full access account avoid restrictions. net-58259957 stop.sms rate may apply october-membership.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168.0,ham,"mmmmm ... sooooo good wake word morning, love!! mmmm ... love too, lion ... *devouring kiss across sea*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248.0,phishing,"we'll awarding $50 first 10,000 people complete inquiry order better serve cv members. cv helpful feeling well. http://seizingblessing.directory/bznymyug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256.0,phishing,credit score update: current credit score. receive detail open link! 5wac5ltscn.co/oaktfqv reply end unsubscribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941.0,phishing,irs_statement_id1g8j62koz.pdf pdf document 224 kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367.0,ham,"sorry, i'll call later ..in meeting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309.0,ham,u still going mall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506.0,ham,project w frens lor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722.0,phishing,"due pandemic, netflix giving everyone free 1-year subscription help stay home. get mi08w.com/2kbkspoevq 16:53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173.0,phishing,"hi, wish meet bar tonite? btw susan, let know: http://lxhtwb.com/g21seya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626.0,ham,ü v fan...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240.0,ham,"k i, much 8th? fifty?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916.0,ham,message:some text missing* sender:name missing* *number missing *sent:date missing *missing u lot thats everything missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764.0,phishing,"shipment awb1d5muio3 reverted. reschedule, go https://usps.com@bit.ly/30fnj7c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053.0,ham,would i'm still cozy. exhausted last night.nobody went school work. everything closed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777.0,phishing,please call 08712402578 immediately urgent message waiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6795.0,phishing,"good day! union bank account flagged fraudulent transaction. account disabled 24 hours. verify account here: https://tinyurl.com/ubpverify good day! would like notify union bank user data breach happened yesterday. affected user receive message. avoid disabling account 24 hours, update detail here: https://online.unionbankph.com: verify@kalapradarshini.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511.0,ham,"i'm back &amp; we're packing car now, i'll let know there's room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537.0,ham,plan family set stone ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063.0,ham,u definitely need module e humanity dis sem izzit? u wan 2 take module 1st?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856.0,phishing,"dear customer,u've selected stay f1ve star hotel - t0day's draw! holiday valued inr 5,00,000.dial 8536074310 claim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593.0,phishing,u want xmas? 100 free text message & new video phone half price line rental? call free 0800 0721072 find more!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724.0,ham,"sorry, i'll call later night",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519.0,ham,wife murderer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612.0,ham,"tirupur da, started office call me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438.0,ham,got video tape pple type message lor. u free wan 2 help me? hee... co noe u wan 2 watch infernal affair ask u along. asking shuhui oso.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,ham,"mean left early check, co i'm working 9-6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930.0,ham,ok lor...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911.0,phishing,double min & double txt & 1/2 price linerental latest orange bluetooth mobiles. call mobileupd8 latest offers. 08000839402 call2optout/lf56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007.0,ham,holy living christ taking long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237.0,phishing,"reminder o2: get 2.50 pound free call credit detail great offer pls reply 2 text valid name, house postcode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504.0,ham,i'm da intro cover energy trend n pro n cons... brief description nuclear fusion n oso brief history iter n jet got abt 7 n half pages..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.0,ham,no..few hour before.went hair cut .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315.0,ham,carlos taking sweet time usual let know patty done/want smoke i'll tell haul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555.0,ham,well. im computerless. time make oreo truffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418.0,phishing,currently message awaiting collection. collect message call 08718723815.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097.0,phishing,$9 only!sales official oakley sunglass online store. 2016 new style 75% off. final day flash sale free returns. official oakley sunglass outlet at: http:// www.oakleyoutletsco.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,ham,ok thk got it. u wan 2 come wat?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410.0,ham,wewa 130. iriver 255. 128 mb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114.0,phishing,believe true. incredible txts! reply g learn truly amazing thing blow mind. o2fwd 18p/txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537.0,ham,li hai... bored da lecturer repeating last week stuff waste time...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553.0,ham,i'm diet. ate 1 many slice pizza yesterday. ugh i'm always diet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026.0,phishing,"hi andrew, cess new number, im philippine text back receive message im quiet sure get number right. im sorry got wrong number hope didnt bother 8:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268.0,ham,"k, fyi i'm back parents' place south tampa might need deal somewhere else",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321.0,ham,free today haf 2 pick parent tonite...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0,ham,"carlos took (again), leave minute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980.0,ham,"living simple.. loving also simple.. laughing simple.. winning tooo simple.. but, 'simple' difficult.. hope u understand...gud night...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656.0,ham,actual exam harder nbme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923.0,ham,change fb jaykwon thuglyfe falconerf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093.0,phishing,bankofamerica[edd] - encountered failure processing weekly benefits. visit: bankofamericadebit05.com error -8097 reply stop opt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123.0,ham,"goodmorning,my grandfather expired..so leave today.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128.0,ham,go home first lar ü wait 4 lor.. put stuff first..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320.0,ham,donno gene something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233.0,ham,happen dear tell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098.0,phishing,frm:augustsurveys.com sms_id*nhr397 msg:since appreciated customer costco donation valued $100 dedicated (con't 2 2 efforts. respond two question survey youll compensated. [link] (end),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519.0,ham,case guess i'll see campus lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780.0,phishing,"hello, i'm michael hendrix opn architect inc, found contact indeed employment resume. need virtual data clerk employees/ personal assistant service pay $750 weekly. detail click link read apply: https://opnarchitects.wixsite.com/opn-architects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103.0,ham,got smaller capacity one? quite ex...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414.0,ham,hey darlin.. pick u college u tell wen & 2 mt.. love pete xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6836.0,phishing,"u.s.p.s-the package arrived warehouse cannot delivered due incomplete address information. please confirm address link. https://uspseth.top (please reply y, exit sms, open sm activation link again, copy link safari browser open it) usps team wish wonderful day!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255.0,ham,jesus christ bitch i'm trying give drug answer phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,phishing,google account hacked. secure now: http://google-account-secure.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897.0,ham,"sorry, i'll call later..hv work..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,ham,know lab goggles went,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,ham,make sure alex know birthday fifteen minute far concerned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644.0,ham,"know of, people still town",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557.0,phishing,yuo7rbov15142461 58964 amzn: fraud alert - [id: bazeet] support request -j11u7v- https://bit.ly/42gn8u0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117.0,ham,call me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530.0,ham,leave it. u always ignorant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777.0,ham,cant see join denis mina? denis want alone time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783.0,ham,"thank much. skyped wit kz sura, didnt get pleasure company. hope good. we've given ultimatum oh! countin aburo. enjoy! message sent day ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960.0,ham,yes :)it completely form:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396.0,ham,wait 4 u lor... need 2 feel bad lar...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0,ham,call, see facebook huh?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208.0,ham,call later. afternoon onwords mtnl service get problem south mumbai. hear cann't listen me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618.0,phishing,wow! boy r back. take 2007 uk tour. win vip ticket & pre-book vip club. txt club 81303. trackmarque ltd info@vipclub4u.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078.0,phishing,"freemsg replied text? i'm randy, sexy, female live local. luv hear u. netcollex ltd 08700621170150p per msg reply stop end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671.0,phishing,private! 2003 account statement show 800 un-redeemed s. i. m. points. call 08715203652 identifier code: 42810 expires 29/10/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973.0,phishing,"double min txts 4 6monthsavailable sony, nokia motorola phones. call mobileupd8 08000839403 call2optout/n9dx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.0,phishing,"xxxmobilemovieclub: use credit, click wap link next txt message click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421.0,ham,"try, g decided head",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603.0,phishing,need clear doubt exams? experienced tutor help click away- free helpdesk round clock. logon eagetutor.com call 011-46592191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720.0,ham,aight plan come later tonight?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
